"species","mean_longitude","mean_latitude","distance_to_europe_center"
"Lonicera flava",-88.1448542172882,36.2594144524268,7894.74849504429
"Lonicera fragrantissima",114.061645885418,37.0022406548323,6326.80460834771
"Lonicera gracilipes",138.214120033694,37.9061166876332,7454.27427897015
"Lonicera iberica",44.5097212159612,39.302756986279,2528.47509012417
"Lonicera involucrata",-107.585278178727,46.0545276065491,7625.17211337634
"Lonicera involucrata var. ledebourii",-120.097445227627,40.6735468812484,8520.4333768583
"Lonicera japonica",120.251679778016,34.4031846960999,6889.99791896022
"Lonicera ligustrina var. pileata",109.53258645713,31.4963720370468,6569.40121383637
"Lonicera ligustrina var. yunnanensis",107.054413348755,33.0937817324585,6288.54190943413
"Lonicera maackii",119.491689113576,39.3562747901006,6405.51929298278
"Lonicera morrowii",130.734392105072,40.8593498322159,6829.98556845204
"Lonicera rupicola",98.4318138882033,33.4396267511708,5773.49779529701
"Lonicera ruprechtiana",119.469551621877,46.7546936453846,5761.50297224242
"Lonicera sempervirens",-82.5421637058791,38.2317361173542,7457.35220795766
"Lonicera trichosantha",99.6718085448199,29.8090070807312,6166.87241971446
"Lonicera webbiana",86.0729964173571,35.2978118523754,4913.15784684886
"Lopezia racemosa",-96.2932235446642,19.4156020394916,9921.09542713875
"Lophiolepis adunca",44.3593030900685,38.0658240907849,2651.9133828544
"Lophiolepis amani",36.9128105127592,37.0053081386959,2584.64488598099
"Lophiolepis arachnoidea",44.1891891167694,42.7111547406361,2169.85350874056
"Lophiolepis bracteosa",44.7435225004023,36.4875431725362,2828.13033997607
"Lophiolepis haussknechtii",44.4727124056012,34.9689369908841,2979.41710400994
"Lophiolepis lappacea subsp. anatolica",44.7435225004023,36.4875431725362,2828.13033997607
"Lophiolepis lappacea subsp. lappacea",41.2733422374216,41.4835691037231,2204.58125031968
"Lophiolepis phyllocephala",37.382505644058,33.1529683470544,3012.53344486727
"Lophiolepis sorocephala",50.7310106677535,36.5072669210242,3031.41559297477
"Lotus arabicus",24.8107673642012,6.66699014165213,5874.93425146619
"Lotus assakensis",-9.90470860247319,25.666860781797,4770.4813417208
"Lotus berthelotii",-15.6754686626662,28.3400533609037,4792.15433787276
"Lotus campylocladus",-15.6754686626662,28.3400533609037,4792.15433787276
"Lotus campylocladus subsp. hillebrandii",-15.6754686626662,28.3400533609037,4792.15433787276
"Lotus emeroides",-15.6754686626662,28.3400533609037,4792.15433787276
"Lotus glaucus",-16.1616798764717,30.4168413989397,4621.14531970229
"Lotus glinoides",24.7252260458777,23.8415190512302,3976.71407882894
"Lotus jolyi",1.59666677932545,24.6770727174254,4391.92243544678
"Lotus lancerottensis",-16.3111765771485,30.5537818391619,4616.04111359769
"Lotus maroccanus",-6.27937770867659,31.9475329847619,3989.98862149302
"Lotus purpureus",-24.104989115863,15.9928956811446,6409.12920121015
"Lotus sessilifolius",-15.6754686626662,28.3400533609037,4792.15433787276
"Ludwigia grandiflora",-83.3973624844405,22.7967622534053,8985.44678132625
"Luffa aegyptiaca",86.2125326032726,26.5039044081185,5712.85049347165
"Luma apiculata",-70.9508755188898,-42.9581127442777,14467.832858399
"Lupinus arboreus",-115.53702277376,32.9768083994527,9221.20503757489
"Lupinus arcticus",-123.888268870303,65.4022947901715,5949.35799448976
"Lupinus digitatus",2.71320517579949,25.5120801118453,4265.43807619695
"Lupinus ehrenbergii var. ehrenbergii",-92.5687094194506,16.4689142763071,10047.5108747988
"Lupinus elegans",-95.7736862666979,18.9973544178048,9940.21896371785
"Lupinus mutabilis",-71.3331658785925,-3.28542812698453,10857.7994003718
"Lupinus nanus",-120.207788103988,42.9187530787249,8283.17695828707
"Lupinus nootkatensis",-126.219288882375,56.6580496073131,6921.21892611146
"Lupinus perennis",-83.0767306793106,40.2183792174337,7292.49854699354
"Lupinus polyphyllus",-96.7618027021663,46.0225090198828,7277.03245802797
"Lupinus succulentus",-115.53702277376,32.9768083994527,9221.20503757489
"Luzula plumosa",101.046023464645,31.7042882805183,6074.85395203341
"Lycium afrum",22.5448099108385,-30.9647161334435,10045.724231888
"Lycium barbarum",101.89208409248,37.5205526574202,5612.80136308817
"Lycium chilense",-65.7992090974202,-29.4844003772611,13002.0683583811
"Lycium chinense",112.687906541121,33.5275710764282,6561.38079989992
"Lycium depressum",54.1212269015561,36.9704388774196,3121.46903650781
"Lycium ruthenicum",71.5546213428916,38.9399563380054,3794.66830925636
"Lysimachia clethroides",118.684835146927,30.3048342971218,7180.0482008052
"Mackaya bella",28.2065868378692,-27.8850735544522,9690.75104176636
"Macleaya cordata",117.554540432918,31.2300720127369,7034.25965815407
"Macleaya microcarpa",109.53258645713,31.4963720370468,6569.40121383637
"Maclura pomifera",-96.4431418207419,34.0307314784754,8459.30500568925
"Magnolia acuminata",-84.1058716102223,37.3513764848945,7611.65422631474
"Magnolia cylindrica",114.48893267388,28.3015526462235,7134.10435174688
"Magnolia grandiflora",-87.3976526135547,32.670819828235,8211.42910560522
"Magnolia kobus",132.838731139787,38.2590094247754,7170.49638595196
"Magnolia liliiflora",109.583510487924,28.4712839720955,6845.86881779974
"Magnolia macrophylla",-85.2593033694129,35.0117650497376,7888.41561469784
"Magnolia stellata",138.214120033694,37.9061166876332,7454.27427897015
"Magnolia virginiana",-82.1117225860086,35.3895836218011,7708.61216409188
"Magnolia × soulangeana",104.678088301968,28.6410152979675,6554.93866652868
"Maireana ciliata",141.031570345247,-28.329775359335,13954.081450357
"Malus asiatica",107.632829811659,38.887221880409,5813.1179134531
"Malus baccata",102.060028165566,44.4322832724406,5044.38739226359
"Malus coronaria",-83.9227139970575,38.7145044429953,7473.11782686305
"Malus domestica",70.899017352722,39.2961625283389,3728.41482999392
"Malus fusca",-127.633892248779,49.7960607024922,7685.69148967591
"Malus halliana",109.53258645713,31.4963720370468,6569.40121383637
"Malus mandshurica",128.989463109619,45.2418083922945,6350.77061582781
"Malus prunifolia",110.126843233903,38.4576238576958,5986.38327693785
"Malus rockii",96.3751867290975,30.2113000106157,5944.36403173159
"Malus sikkimensis",93.1588813821903,27.2098849525425,6034.65593034688
"Malus spectabilis",110.234265447424,35.2768594943531,6271.05130157992
"Malus toringo",120.883135777074,38.2711690990971,6574.27603504978
"Malus toringoides",100.727037284579,32.6563827293936,5972.2554861588
"Malus × floribunda",127.46334224588,38.6119021619176,6876.74164096173
"Malus × zumi",138.214120033694,37.9061166876332,7454.27427897015
"Malva acerifolia",-15.6754686626662,28.3400533609037,4792.15433787276
"Malva phoenicea",-15.6754686626662,28.3400533609037,4792.15433787276
"Malva verticillata",87.0076050538154,36.5237725499063,4859.36586882987
"Malvaviscus penduliflorus",-87.2455369636476,13.0884627731055,10125.7152067006
"Mangifera indica",66.5485706099482,22.6037333434675,5083.52617210554
"Manilkara zapota",-91.2665802933745,16.2291214863563,10010.3197068539
"Marcetella maderensis",-16.9468844916308,32.7675103174201,4444.04826794806
"Marcetella moquiniana",-15.6754686626662,28.3400533609037,4792.15433787276
"Marrubium astracanicum",44.7435225004023,36.4875431725362,2828.13033997607
"Marrubium cuneatum",41.6366297009839,34.2425495333522,2981.40213200191
"Marrubium globosum",36.735553255614,35.1114448413353,2788.13995726893
"Marrubium parviflorum",45.0721531383705,37.6106933937788,2721.3225560306
"Marrubium propinquum",49.8874054681928,36.9018411757196,2959.90106834177
"Marrubium trachyticum",35.441648478726,39.0283978298971,2339.90609916532
"Matricaria discoidea",-92.6731442887977,44.5565099609729,7270.7329683788
"Maurandya scandens",-94.1150486488224,18.1089737496996,9954.89240181934
"Meconopsis betonicifolia",104.678088301968,28.6410152979675,6554.93866652868
"Medicago granadensis",34.9312587689869,32.9463975882025,2999.76305428189
"Medicago laciniata",32.5798947104976,13.7472115046809,5097.44029584025
"Medicago monantha",63.4149071656992,35.8331591809042,3654.56338147198
"Medicago papillosa",40.4988006317659,40.0358797736949,2335.95689572574
"Medicago radiata",47.3938844118296,35.6686922775317,2997.43150219996
"Medicago rigida",35.441648478726,39.0283978298971,2339.90609916532
"Medicago rotata",37.4367479360595,34.6992557173568,2844.84146881096
"Medicago × varia",55.6406263081915,39.6199859863422,2933.02410986869
"Meehania urticifolia",131.738140671664,41.947911039714,6777.58801130983
"Megathyrsus maximus",25.4964554337955,-1.94603182577204,6824.37262320154
"Melampyrum caucasicum",49.8874054681928,36.9018411757196,2959.90106834177
"Melia azedarach",109.02772605228,10.3772270693255,8500.47553339924
"Melica persica",66.6971147440398,36.1609291484501,3787.83399402613
"Mentzelia lindleyi",-119.657166648558,37.374147582182,8862.26309084826
"Mertensia virginica",-82.8316484776694,40.1732371398888,7285.92767232467
"Mesembryanthemum cordifolium",22.5448099108385,-30.9647161334435,10045.724231888
"Mesostemma dichotomum",102.64760112005,49.4075535587943,4685.19470587065
"Michauxia campanuloides",36.735553255614,35.1114448413353,2788.13995726893
"Michauxia laevigata",44.7435225004023,36.4875431725362,2828.13033997607
"Michauxia tchihatcheffii",39.5996395326119,36.0732451693528,2738.13290435162
"Micromeria douglasii",-123.211161124262,48.6471106690446,7732.11385953017
"Micromeria ericifolia",-15.6754686626662,28.3400533609037,4792.15433787276
"Micromeria ericifolia var. ericifolia",-15.6754686626662,28.3400533609037,4792.15433787276
"Micromeria hierrensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Micromeria teneriffae",-15.6754686626662,28.3400533609037,4792.15433787276
"Micromeria tenuis",-15.6754686626662,28.3400533609037,4792.15433787276
"Micromeria tenuis subsp. linkii",-15.6754686626662,28.3400533609037,4792.15433787276
"Minuartia meyeri",53.6522898532601,34.9797205915636,3298.6940613873
"Mirabilis jalapa",-94.5777601715445,18.6188890476184,9924.77757425774
"Moltkia aurea",35.441648478726,39.0283978298971,2339.90609916532
"Moluccella laevis",47.3938844118296,35.6686922775317,2997.43150219996
"Momordica balsamina",39.399084618505,-5.91509480179511,7326.47229369671
"Momordica charantia",48.2060050563082,2.13257530390573,6598.84205882689
"Monanthes laxiflora",-15.6754686626662,28.3400533609037,4792.15433787276
"Monarda citriodora",-99.8513804223965,33.0189992920409,8693.86187226803
"Monarda didyma",-79.3931631904922,39.9748490986508,7149.48607289471
"Monarda fistulosa",-91.3399166797003,41.1794769916772,7548.24494177277
"Monarda punctata",-86.2089704509258,37.6191929040398,7678.89356009292
"Monarda russeliana",-92.2879496962628,34.4890271540847,8244.42499914183
"Monstera deliciosa",-94.5119211133726,18.1297306634961,9970.77881636913
"Morina kokanica",69.0066993138286,42.5742332013895,3347.14875755714
"Morina longifolia",82.0809416221066,30.1447600613863,5151.82412563958
"Morus alba",107.054413348755,33.0937817324585,6288.54190943413
"Morus nigra",54.2188581515797,32.7603206339466,3543.38329882583
"Morus rubra",-84.8220943785418,38.7797498256106,7506.5835233766
"Moscharia pinnatifida",-71.5232778858527,-35.1143158820241,13823.6811392027
"Muehlenbeckia platyclada",149.596579836903,-6.75823569849965,12377.5832588857
"Musa acuminata",103.209498509869,11.1223874618862,8102.11670299369
"Musa textilis",122.856349134862,11.8265267686347,9141.62522281487
"Musa × paradisiaca",112.516920941631,7.92887115760671,8929.91454342774
"Muscari aucheri",35.441648478726,39.0283978298971,2339.90609916532
"Muscari longipes",44.1671211769739,31.8605631374168,3299.9572889753
"Muscarimia muscari",35.441648478726,39.0283978298971,2339.90609916532
"Musschia isambertoi",-16.9468844916308,32.7675103174201,4444.04826794806
"Mutarda allionii",29.5183753091055,26.4512558288041,3679.60059544067
"Mutarda carinata",39.2293492379127,12.0124290333634,5355.51591082306
"Myoporum acuminatum",137.881018125972,-27.9019931343503,13737.3739969007
"Myoporum laetum",173.085967034155,-41.35443922338,16860.9863182227
"Myoporum tenuifolium",165.674829690832,-21.29814790962,14602.4211700175
"Myosotis discolor subsp. canariensis",-16.3111765771485,30.5537818391619,4616.04111359769
"Myosotis latifolia",-21.3791631741939,33.3092067455636,4631.64668071207
"Myricaria davurica",92.022325062282,44.3213313871171,4496.96045214009
"Myriophyllum heterophyllum",-84.0806784757638,36.7230041422236,7670.75623526177
"Myriophyllum quitense",-84.7427579843885,6.17699109557395,10675.6644674563
"Myrsine africana",49.8653334284671,5.59905408469695,6263.74261437859
"Nandina domestica",109.53258645713,31.4963720370468,6569.40121383637
"Nanorrhinum sagittatum",-0.500927039460466,24.8472116107322,4452.67786049476
"Nanorrhinum scoparium",-15.6754686626662,28.3400533609037,4792.15433787276
"Nasa triphylla",-73.000329747353,0.0890022028468612,10628.5238848994
"Nassella viridula",-106.301101566482,44.2566103821515,7771.12396574897
"Neltuma juliflora",-81.4428258022257,14.9304530280014,9651.96981552722
"Nemesia strumosa",22.5448099108385,-30.9647161334435,10045.724231888
"Nemesia versicolor",22.5448099108385,-30.9647161334435,10045.724231888
"Nemophila menziesii",-117.068884602537,37.3356276214915,8801.19850888547
"Nepeta glomerata",36.9128105127592,37.0053081386959,2584.64488598099
"Nepeta italica subsp. troodi",33.2194493269579,35.0438515539693,2749.94480800294
"Nepeta racemosa",44.7435225004023,36.4875431725362,2828.13033997607
"Nepeta sibirica",97.3573403498897,50.7303708373695,4305.04686799284
"Nephrolepis exaltata",-78.6458540475598,12.0691046145112,9783.20315758293
"Nicandra physalodes",-69.2790059259091,-22.900255943748,12591.1495459616
"Nicotiana alata",-54.6933313911873,-27.2909128123039,12197.6001895507
"Nicotiana glauca",-62.5007601272495,-27.7407965559871,12660.8706463138
"Nicotiana rustica",-74.3558058106132,-9.24805436833457,11595.6203689292
"Nicotiana sylvestris",-65.5358336542267,-23.0841405754942,12398.3085868147
"Nicotiana tabacum",-64.6645104035505,-16.7831494463101,11760.4820661232
"Nidorella ivifolia",26.5213055577244,-25.9278278104324,9475.15898113238
"Nierembergia linariifolia var. linariifolia",-59.8397540845863,-27.1402380414133,12460.1203943729
"Nigella ciliaris",35.9948202050246,33.7832627493594,2922.08247412102
"Noccaea iberidea",40.4988006317659,40.0358797736949,2335.95689572574
"Noccaea rosularis",35.441648478726,39.0283978298971,2339.90609916532
"Nolana humifusa",-74.3558058106132,-9.24805436833457,11595.6203689292
"Nolana paradoxa",-71.9885425246067,-41.9649254699572,14440.3157307688
"Nonea persica",44.3593030900685,38.0658240907849,2651.9133828544
"Nonea rosea",44.3593030900685,38.0658240907849,2651.9133828544
"Nonea stenosolen",35.441648478726,39.0283978298971,2339.90609916532
"Nonea versicolor",41.2733422374216,41.4835691037231,2204.58125031968
"Notothlaspi rosulatum",170.437316687789,-44.0842729605617,16953.225134248
"Ochthodium aegyptiacum",34.5888968805811,33.3658883813559,2949.51186095773
"Ocimum basilicum",107.642730731944,10.2634652186014,8433.0690519379
"Oclemena acuminata",-74.6897243102853,42.2458664679084,6720.95900040611
"Ocotea foetens",-16.3111765771485,30.5537818391619,4616.04111359769
"Oemleria cerasiformis",-121.394486235375,45.9807878559666,7981.61987155194
"Oenothera acaulis",-71.9885425246067,-41.9649254699572,14440.3157307688
"Oenothera biennis",-89.3040673062685,41.024585442122,7480.81821921353
"Oenothera curtiflora",-99.7134541513177,37.6587235751795,8219.67393557225
"Oenothera fruticosa",-82.7389932320591,37.2620947251416,7558.61424002601
"Oenothera glazioviana",-3.88546350516852,25.2714061953043,4544.92824469813
"Oenothera laciniata",-87.9469487482109,36.6575100035452,7847.4924650446
"Oenothera lindheimeri",-95.6987420419119,31.3340258404784,8699.29022751794
"Oenothera mollissima",-56.5325263441565,-31.1293858408587,12651.7960736201
"Oenothera oakesiana",-77.9664522956074,43.4416193297617,6762.31103177039
"Oenothera parviflora",-79.2279592019173,42.988925520406,6860.99174161352
"Oenothera speciosa",-97.7706695863324,33.9844311112014,8516.19762383764
"Oenothera stricta",-72.4514551109507,-35.8313158874642,13938.0998318153
"Oenothera villosa subsp. villosa",-85.2201660748083,41.1667703783034,7295.64810712346
"Oenothera × fallax",12.5029938694509,51.6922212135835,1315.61118648821
"Omphalodes cappadocica",41.2733422374216,41.4835691037231,2204.58125031968
"Onobrychis altissima",44.5097212159612,39.302756986279,2528.47509012417
