"taxon_name","n","native_to_europe","wcvp_accepted_id.x","family","genus","LifeCycle","Woodiness","woodiness","lifecycle","tiles","area_km2","wcvp_status","wcvp_accepted_id.y","taxon_name.y","min_fr"
"Campsis radicans",7,FALSE,320348,"Bignoniaceae","Campsis","Perennial","Woody","Woody","Perennial",580,1190210.82236148,"Accepted",320348,"Campsis radicans",1983
"Campylanthus salsoloides",4,FALSE,2695423,"Plantaginaceae","Campylanthus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Canarina canariensis",3,FALSE,366766,"Campanulaceae","Canarina","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Canna indica",9,FALSE,223906,"Cannaceae","Canna","Perennial","Non-Woody","Non-Woody","Perennial",207,402320.944382504,"Accepted",223906,"Canna indica",1989
"Cannabis sativa",43,FALSE,2696480,"Cannabaceae","Cannabis","Annual","Non-Woody","Non-Woody","Annual",1483,2670573.40693686,"Accepted",2696480,"Cannabis sativa",-550
"Capraria biflora",1,FALSE,2697734,"Scrophulariaceae","Capraria","Perennial",NA,NA,"Perennial",NA,NA,NA,NA,NA,NA
"Capsicum annuum",56,FALSE,2698415,"Solanaceae","Capsicum",NA,NA,"Woody","Perennial",274,448943.629213693,"Accepted",2698415,"Capsicum annuum",1830
"Capsicum frutescens",2,FALSE,2698515,"Solanaceae","Capsicum","Perennial","Woody","Woody","Perennial",5,9015.00596711766,"Accepted",2698515,"Capsicum frutescens",NA
"Caragana arborescens",29,FALSE,2698707,"Fabaceae","Caragana","Perennial","Woody","Woody","Perennial",1615,2560619.31330242,"Accepted",2698707,"Caragana arborescens",1791
"Caragana aurantiaca",1,FALSE,2698711,"Fabaceae","Caragana","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Caragana boisii",1,FALSE,2698716,"Fabaceae","Caragana","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Caragana decorticans",1,FALSE,2698751,"Fabaceae","Caragana","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Caragana densa",1,FALSE,2698753,"Fabaceae","Caragana","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Caragana franchetiana",1,FALSE,2698760,"Fabaceae","Caragana","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Caragana grandiflora",1,FALSE,2698776,"Fabaceae","Caragana","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Caragana microphylla",2,FALSE,2698820,"Fabaceae","Caragana","Perennial","Woody","Woody","Perennial",3,9522.54151264586,"Accepted",2698820,"Caragana microphylla",NA
"Caragana pygmaea",2,FALSE,2698851,"Fabaceae","Caragana","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Caragana sinica",3,FALSE,2698870,"Fabaceae","Caragana","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Caragana spinosa",1,FALSE,2698876,"Fabaceae","Caragana","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Cardamine chenopodiifolia",1,FALSE,2699586,"Brassicaceae","Cardamine",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Cardamine occulta",1,FALSE,2700178,"Brassicaceae","Cardamine",NA,NA,"Non-Woody","Perennial",253,429919.341315047,"Accepted",2700178,"Cardamine occulta",NA
"Cardamine uliginosa",3,FALSE,2700537,"Brassicaceae","Cardamine","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Cardiospermum halicacabum",1,FALSE,2700789,"Sapindaceae","Cardiospermum","Perennial",NA,NA,"Perennial",76,183259.022814242,"Accepted",2700789,"Cardiospermum halicacabum",1800
"Carduus baeocephalus",1,FALSE,3040663,"Asteraceae","Carduus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Carduus ballii",1,FALSE,3040841,"Asteraceae","Carduus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Carduus bourgaei",2,FALSE,3040843,"Asteraceae","Carduus",NA,"Non-Woody","Non-Woody","Perennial",13,33055.6137340094,"Accepted",3040843,"Carduus bourgaei",NA
"Carduus chevallieri",1,FALSE,3040875,"Asteraceae","Carduus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Carduus clavulatus",3,FALSE,3040882,"Asteraceae","Carduus",NA,"Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Carduus onopordioides",1,FALSE,3041108,"Asteraceae","Carduus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Carduus spachianus",1,FALSE,3041168,"Asteraceae","Carduus",NA,NA,"Non-Woody","Perennial",1,3350.01284268237,"Accepted",3041168,"Carduus spachianus",NA
"Carduus squarrosus",1,FALSE,3041178,"Asteraceae","Carduus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Carex canariensis",1,FALSE,225261,"Cyperaceae","Carex","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Carex demissa subsp. cedercreutzii",1,FALSE,470151,"Cyperaceae","Carex",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Carex elynoides",1,FALSE,226325,"Cyperaceae","Carex","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Carex grayi",1,FALSE,227118,"Cyperaceae","Carex","Perennial","Non-Woody","Non-Woody","Perennial",314,543769.115091599,"Accepted",227118,"Carex grayi",2010
"Carex gynandra",1,FALSE,227150,"Cyperaceae","Carex","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Carex macrosolen",1,FALSE,228427,"Cyperaceae","Carex","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Carex morrowii",1,FALSE,228791,"Cyperaceae","Carex","Perennial","Non-Woody","Non-Woody","Perennial",75,110492.948943715,"Accepted",228791,"Carex morrowii",1950
"Carex pachystylis",1,FALSE,229395,"Cyperaceae","Carex","Perennial","Non-Woody","Non-Woody","Perennial",1,1261.22948151702,"Accepted",229395,"Carex pachystylis",NA
"Carex straminea",1,FALSE,231196,"Cyperaceae","Carex","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,1990
"Carex vulcani",1,FALSE,232072,"Cyperaceae","Carex","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Carica papaya",5,FALSE,2700919,"Caricaceae","Carica","Perennial","Woody","Woody","Perennial",4,10258.902226168,"Accepted",2700919,"Carica papaya",NA
"Carlina libanotica",1,FALSE,3040056,"Asteraceae","Carlina",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Carlina oligocephala",2,FALSE,3040057,"Asteraceae","Carlina",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Carlina salicifolia",3,FALSE,3040081,"Asteraceae","Carlina","Perennial","Non-Woody","Non-Woody","Perennial",6,18262.0633726022,"Accepted",3040081,"Carlina salicifolia",NA
"Carlina xeranthemoides",2,FALSE,3040124,"Asteraceae","Carlina","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Caroxylon ericoides",1,FALSE,2606559,"Amaranthaceae","Caroxylon","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Caroxylon orientale",1,FALSE,2701213,"Amaranthaceae","Caroxylon","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Caroxylon tetragonum",2,FALSE,2701220,"Amaranthaceae","Caroxylon",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Caroxylon volkensii",1,FALSE,2606581,"Amaranthaceae","Caroxylon","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Carpobrotus acinaciformis",2,FALSE,2701237,"Aizoaceae","Carpobrotus","Perennial","Non-Woody","Non-Woody","Perennial",242,384800.512542942,"Accepted",2701237,"Carpobrotus acinaciformis",1885
"Carpobrotus edulis",4,FALSE,2701245,"Aizoaceae","Carpobrotus","Perennial",NA,"Non-Woody","Perennial",504,912236.502848957,"Accepted",2701245,"Carpobrotus edulis",1800
"Carpobrotus glaucescens",1,FALSE,2701251,"Aizoaceae","Carpobrotus","Perennial","Non-Woody","Non-Woody","Perennial",20,23958.5600643333,"Accepted",2701251,"Carpobrotus glaucescens",1947
"Carthamus lanatus subsp. turkestanicus",1,FALSE,3047523,"Asteraceae","Carthamus","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Carthamus oxyacanthus",4,FALSE,3047469,"Asteraceae","Carthamus",NA,NA,"Non-Woody","Annual",1,2294.85316422695,"Accepted",3047469,"Carthamus oxyacanthus",NA
"Carthamus persicus",3,FALSE,3047630,"Asteraceae","Carthamus","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Carthamus tenuis",10,FALSE,3047659,"Asteraceae","Carthamus","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Carthamus tinctorius",39,FALSE,2900984,"Asteraceae","Carthamus","Annual","Non-Woody","Non-Woody","Annual",863,1726559.03702434,"Accepted",2900984,"Carthamus tinctorius",1804
"Carya cordiformis",3,FALSE,2701766,"Juglandaceae","Carya","Perennial","Woody","Woody","Perennial",7,14169.1506904363,"Accepted",2701766,"Carya cordiformis",1820
"Carya illinoinensis",6,FALSE,2701784,"Juglandaceae","Carya","Perennial","Woody","Woody","Perennial",5,14026.18353794,"Accepted",2701784,"Carya illinoinensis",NA
"Carya ovata",1,FALSE,2701831,"Juglandaceae","Carya","Perennial","Woody","Woody","Perennial",34,62328.7082708914,"Accepted",2701831,"Carya ovata",1808
"Caryota urens",1,FALSE,34805,"Arecaceae","Caryota","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Cascabela thevetia",4,FALSE,34836,"Apocynaceae","Cascabela","Perennial","Woody","Woody","Perennial",26,53466.633278521,"Accepted",34836,"Cascabela thevetia",NA
"Casimiroa edulis",1,FALSE,2702485,"Rutaceae","Casimiroa","Perennial","Woody","Woody","Perennial",1,2072.23693348827,"Accepted",2702485,"Casimiroa edulis",NA
"Castanea crenata",8,FALSE,34949,"Fagaceae","Castanea","Perennial","Woody","Woody","Perennial",22,42864.7077218677,"Accepted",34949,"Castanea crenata",NA
"Castanea dentata",4,FALSE,34965,"Fagaceae","Castanea","Perennial","Woody","Woody","Perennial",2,4742.85416429082,"Accepted",34965,"Castanea dentata",NA
"Castanea mollissima",4,FALSE,35016,"Fagaceae","Castanea","Perennial","Woody","Woody","Perennial",2,3145.66356138971,"Accepted",35016,"Castanea mollissima",NA
"Castanea pumila",1,FALSE,35028,"Fagaceae","Castanea","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Castanea seguinii",1,FALSE,35054,"Fagaceae","Castanea","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Casuarina cunninghamiana",2,FALSE,382542,"Casuarinaceae","Casuarina","Perennial","Woody","Woody","Perennial",28,48603.2935642452,"Accepted",382542,"Casuarina cunninghamiana",NA
"Catalpa bignonioides",23,FALSE,320352,"Bignoniaceae","Catalpa","Perennial","Woody","Woody","Perennial",673,1325997.04205404,"Accepted",320352,"Catalpa bignonioides",1763
"Catalpa ovata",2,FALSE,320398,"Bignoniaceae","Catalpa","Perennial","Woody","Woody","Perennial",56,99849.9327084898,"Accepted",320398,"Catalpa ovata",2007
"Catalpa speciosa",5,FALSE,320410,"Bignoniaceae","Catalpa","Perennial","Woody","Woody","Perennial",27,54803.3113290594,"Accepted",320410,"Catalpa speciosa",NA
"Catharanthus roseus",2,FALSE,35719,"Apocynaceae","Catharanthus",NA,NA,NA,NA,163,324704.375131002,"Accepted",35719,"Catharanthus roseus",NA
"Cattleya dowiana",1,FALSE,35887,"Orchidaceae","Cattleya",NA,"Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Cattleya labiata",1,FALSE,35983,"Orchidaceae","Cattleya","Perennial","Non-Woody","Non-Woody","Perennial",1,1526.64286927708,"Accepted",35983,"Cattleya labiata",NA
"Cedronella canariensis",10,FALSE,36239,"Lamiaceae","Cedronella","Perennial","Non-Woody","Non-Woody","Perennial",1,826.162738722326,"Accepted",36239,"Cedronella canariensis",NA
"Cedrus atlantica",23,FALSE,382686,"Pinaceae","Cedrus","Perennial","Woody","Woody","Perennial",605,1299006.3625408,"Accepted",382686,"Cedrus atlantica",1850
"Cedrus deodara",13,FALSE,382693,"Pinaceae","Cedrus","Perennial","Woody","Woody","Perennial",546,1186917.49147844,"Accepted",382693,"Cedrus deodara",1968
"Cedrus libani",41,FALSE,382698,"Pinaceae","Cedrus","Perennial","Woody","Woody","Perennial",236,494356.586309327,"Accepted",382698,"Cedrus libani",1968
"Cedrus libani var. brevifolia",6,FALSE,382701,"Pinaceae","Cedrus",NA,NA,"Woody","Perennial",236,494356.586309327,"Accepted",382701,"Cedrus libani var. brevifolia",NA
"Celastrus orbiculatus",2,FALSE,2707630,"Celastraceae","Celastrus","Perennial","Woody","Woody","Perennial",90,153189.93711662,"Accepted",2707630,"Celastrus orbiculatus",1898
"Celosia argentea",3,FALSE,2707791,"Amaranthaceae","Celosia","Annual","Non-Woody","Non-Woody","Annual",141,277342.535357388,"Accepted",2707791,"Celosia argentea",1807
"Celtis caucasica",5,FALSE,2708204,"Cannabaceae","Celtis","Perennial","Woody","Woody","Perennial",5,9822.58468754014,"Accepted",2708204,"Celtis caucasica",NA
"Celtis occidentalis",10,FALSE,2708380,"Cannabaceae","Celtis","Perennial","Woody","Woody","Perennial",225,462824.919438749,"Accepted",2708380,"Celtis occidentalis",1805
"Cenchrus americanus",1,FALSE,462670,"Poaceae","Cenchrus","Annual","Non-Woody","Non-Woody","Annual",137,273469.545469207,"Accepted",462670,"Cenchrus americanus",NA
"Cenchrus longisetus",2,FALSE,403956,"Poaceae","Cenchrus","Perennial","Non-Woody","Non-Woody","Perennial",141,273390.931637651,"Accepted",403956,"Cenchrus longisetus",1913
"Cenchrus longispinus",1,FALSE,403957,"Poaceae","Cenchrus","Annual","Non-Woody","Non-Woody","Annual",59,113109.422950993,"Accepted",403957,"Cenchrus longispinus",1838
"Cenchrus orientalis",1,FALSE,462604,"Poaceae","Cenchrus","Perennial","Non-Woody","Non-Woody","Perennial",4,8388.55945536349,"Accepted",462604,"Cenchrus orientalis",NA
"Cenchrus purpureus",1,FALSE,462651,"Poaceae","Cenchrus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Cenchrus setaceus",3,FALSE,462634,"Poaceae","Cenchrus","Perennial","Non-Woody","Non-Woody","Perennial",170,349507.334365948,"Accepted",462634,"Cenchrus setaceus",1989
"Cenchrus spinifex",1,FALSE,404022,"Poaceae","Cenchrus",NA,"Non-Woody","Non-Woody","Perennial",41,83366.0101069097,"Accepted",404022,"Cenchrus spinifex",1888
"Centaurea acaulis",2,FALSE,3047697,"Asteraceae","Centaurea","Perennial",NA,"Non-Woody","Perennial",15,30189.9450526817,"Accepted",3047697,"Centaurea acaulis",NA
"Centaurea aggregata",3,FALSE,3047479,"Asteraceae","Centaurea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea aucheri",3,FALSE,3047967,"Asteraceae","Centaurea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea behen",7,FALSE,3048003,"Asteraceae","Centaurea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea bruguieriana",1,FALSE,3048096,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea carduiformis",3,FALSE,3048161,"Asteraceae","Centaurea","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea cariensis",3,FALSE,3048030,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea cariensis subsp. longipapposa",1,FALSE,3048033,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea cassia",1,FALSE,3048178,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea cheirolopha",4,FALSE,3048238,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea consanguinea",1,FALSE,3048419,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea cyanoides",2,FALSE,3048455,"Asteraceae","Centaurea","Annual","Non-Woody","Non-Woody","Annual",1,1735.89518475752,"Accepted",3048455,"Centaurea cyanoides",1947
"Centaurea ensiformis",1,FALSE,3048891,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea eryngioides",2,FALSE,3048909,"Asteraceae","Centaurea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea fenzlii",1,FALSE,3049452,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea fragilis",1,FALSE,3049479,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea gentilii",1,FALSE,2926037,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea glomerata",1,FALSE,3049541,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",2,5798.37285628857,"Accepted",3049541,"Centaurea glomerata",NA
"Centaurea imperialis",2,FALSE,3049705,"Asteraceae","Centaurea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea infestans",1,FALSE,3049715,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea kotschyi",1,FALSE,3049855,"Asteraceae","Centaurea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea kurdica",1,FALSE,3049881,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea litardierei",1,FALSE,3050037,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea lycopifolia",1,FALSE,3050055,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea macrocephala",5,FALSE,3050068,"Asteraceae","Centaurea","Perennial","Non-Woody","Non-Woody","Perennial",244,414931.831883834,"Accepted",3050068,"Centaurea macrocephala",1848
"Centaurea nana",1,FALSE,3050102,"Asteraceae","Centaurea","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea nemecii",2,FALSE,3050193,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea pallescens",5,FALSE,3050353,"Asteraceae","Centaurea","Annual","Non-Woody","Non-Woody","Annual",3,5467.01088887084,"Accepted",3050353,"Centaurea pallescens",1892
"Centaurea pinetorum",2,FALSE,3048960,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea polyclada",2,FALSE,3048977,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea polypodiifolia",9,FALSE,3048987,"Asteraceae","Centaurea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea procurrens",6,FALSE,3049026,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea rhizantha",1,FALSE,3049225,"Asteraceae","Centaurea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea rigida",1,FALSE,3049233,"Asteraceae","Centaurea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea saligna",1,FALSE,3049293,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea sivasica",1,FALSE,3050614,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea stapfiana",1,FALSE,3050706,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea urvillei",5,FALSE,3050946,"Asteraceae","Centaurea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Centaurea virgata",15,FALSE,3050984,"Asteraceae","Centaurea","Perennial","Non-Woody","Non-Woody","Perennial",3,5467.01088887084,"Accepted",3050984,"Centaurea virgata",NA
"Centaurea virgata subsp. squarrosa",6,FALSE,3050992,"Asteraceae","Centaurea",NA,NA,"Non-Woody","Perennial",3,5467.01088887084,"Accepted",3050992,"Centaurea virgata subsp. squarrosa",NA
"Centella asiatica",1,FALSE,2708815,"Apiaceae","Centella","Perennial","Non-Woody","Non-Woody","Perennial",2,3144.69968996621,"Accepted",2708815,"Centella asiatica",2004
"Cephalaria balkharica",1,FALSE,2709306,"Caprifoliaceae","Cephalaria","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Cephalaria gigantea",3,FALSE,2709348,"Caprifoliaceae","Cephalaria","Perennial","Non-Woody","Non-Woody","Perennial",192,299102.134960009,"Accepted",2709348,"Cephalaria gigantea",1870
"Cephalaria hirsuta",1,FALSE,2709356,"Caprifoliaceae","Cephalaria","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Cephalaria microcephala",3,FALSE,2709390,"Caprifoliaceae","Cephalaria","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Cephalaria procera",3,FALSE,2709407,"Caprifoliaceae","Cephalaria","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Cephalaria setosa",1,FALSE,2709417,"Caprifoliaceae","Cephalaria","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Cephalaria speciosa",2,FALSE,2709424,"Caprifoliaceae","Cephalaria","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Cephalotaxus fortunei",1,FALSE,382734,"Cephalotaxaceae","Cephalotaxus","Perennial","Woody","Woody","Perennial",18,27859.7756308446,"Accepted",382734,"Cephalotaxus fortunei",NA
"Cephalotaxus harringtonia",3,FALSE,382742,"Cephalotaxaceae","Cephalotaxus","Perennial","Woody","Woody","Perennial",12,21146.172764516,"Accepted",382742,"Cephalotaxus harringtonia",NA
"Cerastium purpurascens",1,FALSE,2710776,"Caryophyllaceae","Cerastium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Cerastium velutinum",1,FALSE,2710992,"Caryophyllaceae","Cerastium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Cercis canadensis",1,FALSE,2711403,"Fabaceae","Cercis","Perennial","Woody","Woody","Perennial",24,50347.5417078576,"Accepted",2711403,"Cercis canadensis",NA
"Cercis chinensis",1,FALSE,2711415,"Fabaceae","Cercis","Perennial","Woody","Woody","Perennial",11,19980.9820240848,"Accepted",2711415,"Cercis chinensis",NA
"Cercis griffithii",1,FALSE,2711426,"Fabaceae","Cercis","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Cercis occidentalis",3,FALSE,2711433,"Fabaceae","Cercis","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
