"taxon_name","n","native_to_europe","wcvp_accepted_id.x","family","genus","LifeCycle","Woodiness","woodiness","lifecycle","tiles","area_km2","wcvp_status","wcvp_accepted_id.y","taxon_name.y","min_fr"
"Astragalus buchtormensis",1,TRUE,2658106,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",75,146572.47192781,"Accepted",2658106,"Astragalus buchtormensis",NA
"Astragalus callichrous",1,FALSE,2658152,"Fabaceae","Astragalus","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Astragalus caprinus",1,TRUE,2658234,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",1,3855.4162595585,"Accepted",2658234,"Astragalus caprinus",NA
"Astragalus caraganae",1,FALSE,2658243,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus caucasicus",1,FALSE,2658282,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus cicer",20,TRUE,2658442,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",874,1679694.04921666,"Accepted",2658442,"Astragalus cicer",1807
"Astragalus contortuplicatus",1,TRUE,2658579,"Fabaceae","Astragalus","Annual","Non-Woody","Non-Woody","Annual",20,43539.2548158249,"Accepted",2658579,"Astragalus contortuplicatus",NA
"Astragalus cornutus",3,TRUE,2658599,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",113,226489.692618877,"Accepted",2658599,"Astragalus cornutus",NA
"Astragalus creticus",9,TRUE,2658644,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",2,4639.84978849985,"Accepted",2658644,"Astragalus creticus",NA
"Astragalus dactylocarpus subsp. acinacifer",1,FALSE,2658752,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus danicus",13,TRUE,2658773,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",691,1125496.18716986,"Accepted",2658773,"Astragalus danicus",NA
"Astragalus dasyanthus",5,TRUE,2658787,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",87,205767.98358921,"Accepted",2658787,"Astragalus dasyanthus",NA
"Astragalus densiflorus",1,FALSE,2658856,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus densifolius",1,FALSE,2658859,"Fabaceae","Astragalus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus depressus",3,TRUE,2658871,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",113,269741.953651835,"Accepted",2658871,"Astragalus depressus",NA
"Astragalus echinatus",3,TRUE,2659078,"Fabaceae","Astragalus","Annual","Non-Woody","Non-Woody","Annual",88,236448.37592752,"Accepted",2659078,"Astragalus echinatus",NA
"Astragalus echinus",2,FALSE,2659082,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus eriocarpus",1,FALSE,2659188,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus exscapus",7,TRUE,2659270,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",107,206445.417804401,"Accepted",2659270,"Astragalus exscapus",NA
"Astragalus exscapus subsp. pubiflorus",1,TRUE,2659272,"Fabaceae","Astragalus",NA,NA,"Non-Woody","Perennial",35,69772.0152417401,"Accepted",2659272,"Astragalus exscapus subsp. pubiflorus",NA
"Astragalus exscapus subsp. transsilvanicus",1,TRUE,2931862,"Fabaceae","Astragalus",NA,NA,"Non-Woody","Perennial",107,206445.417804401,"Accepted",2931862,"Astragalus exscapus subsp. transsilvanicus",NA
"Astragalus fraxinifolius",3,TRUE,2659422,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus frigidus",16,TRUE,2659431,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",434,374715.887271476,"Accepted",2659431,"Astragalus frigidus",NA
"Astragalus galegiformis",1,FALSE,2659465,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",2,6006.2725419173,"Accepted",2659465,"Astragalus galegiformis",NA
"Astragalus glycyphylloides",1,TRUE,2659598,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",34,59354.6674328393,"Accepted",2659598,"Astragalus glycyphylloides",NA
"Astragalus glycyphyllos",56,TRUE,2659600,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",1965,3667865.96440527,"Accepted",2659600,"Astragalus glycyphyllos",1989
"Astragalus gombo",2,FALSE,2659613,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus granatensis",1,TRUE,2659656,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",39,126500.50364579,"Accepted",2659656,"Astragalus granatensis",NA
"Astragalus gummifer",6,FALSE,2659706,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus hamosus",9,TRUE,2659753,"Fabaceae","Astragalus","Annual","Non-Woody","Non-Woody","Annual",289,714493.12247272,"Accepted",2659753,"Astragalus hamosus",1893
"Astragalus heterophyllus",1,FALSE,2659836,"Fabaceae","Astragalus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus hypoglottis",1,TRUE,2659961,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",110,291504.225909459,"Accepted",2659961,"Astragalus hypoglottis",NA
"Astragalus lagopoides",3,FALSE,2660429,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus leontinus",5,TRUE,2660603,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",44,64887.6968921942,"Accepted",2660603,"Astragalus leontinus",NA
"Astragalus macropus",1,TRUE,2660864,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",80,141638.677373449,"Accepted",2660864,"Astragalus macropus",NA
"Astragalus microcephalus",4,TRUE,2661091,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",1,3295.2676378941,"Accepted",2661091,"Astragalus microcephalus",NA
"Astragalus microcephalus subsp. microcephalus",1,TRUE,3242204,"Fabaceae","Astragalus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus mongholicus",2,FALSE,2661222,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus monspessulanus",22,TRUE,2661230,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",376,931832.389322775,"Accepted",2661230,"Astragalus monspessulanus",NA
"Astragalus nevadensis",2,TRUE,2661403,"Fabaceae","Astragalus",NA,NA,"Non-Woody","Perennial",29,91017.9200005427,"Accepted",2661403,"Astragalus nevadensis",NA
"Astragalus nitidiflorus",1,TRUE,2661456,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",2,4541.95040809636,"Accepted",2661456,"Astragalus nitidiflorus",NA
"Astragalus norvegicus",4,TRUE,2661476,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",334,235946.441438227,"Accepted",2661476,"Astragalus norvegicus",NA
"Astragalus odoratus",2,TRUE,2661564,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",4,8237.93941135347,"Accepted",2661564,"Astragalus odoratus",1930
"Astragalus oleifolius",2,FALSE,2661571,"Fabaceae","Astragalus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus onobrychis",34,TRUE,2661603,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",624,1216543.94791273,"Accepted",2661603,"Astragalus onobrychis",1893
"Astragalus ovatus",1,FALSE,2661675,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus penduliflorus",11,TRUE,2661846,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",115,200502.111137184,"Accepted",2661846,"Astragalus penduliflorus",1880
"Astragalus pinetorum",2,FALSE,2661941,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus ponticus",11,TRUE,2662035,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",26,60032.8644440737,"Accepted",2662035,"Astragalus ponticus",NA
"Astragalus psoraloides",2,FALSE,2662220,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus puberulus",1,FALSE,2662234,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus rumelicus",1,TRUE,2662524,"Fabaceae","Astragalus",NA,NA,"Non-Woody","Perennial",5,9080.04232949386,"Accepted",2662524,"Astragalus rumelicus",NA
"Astragalus scorpioides",1,TRUE,2662700,"Fabaceae","Astragalus","Annual","Non-Woody","Non-Woody","Annual",12,34594.6853616791,"Accepted",2662700,"Astragalus scorpioides",1950
"Astragalus sempervirens",11,TRUE,2662737,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",92,206607.784332891,"Accepted",2662737,"Astragalus sempervirens",NA
"Astragalus sesameus",1,TRUE,2662772,"Fabaceae","Astragalus","Annual","Non-Woody","Non-Woody","Annual",134,378071.915549304,"Accepted",2662772,"Astragalus sesameus",NA
"Astragalus siculus",1,TRUE,2662829,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",2,4751.1100129325,"Accepted",2662829,"Astragalus siculus",NA
"Astragalus sinaicus",1,TRUE,2662860,"Fabaceae","Astragalus","Annual","Non-Woody","Non-Woody","Annual",2,1220.28413527969,"Accepted",2662860,"Astragalus sinaicus",NA
"Astragalus sirinicus",3,TRUE,2662873,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",3,6708.61462953409,"Accepted",2662873,"Astragalus sirinicus",NA
"Astragalus spruneri",2,TRUE,2662963,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",13,24177.5836138387,"Accepted",2662963,"Astragalus spruneri",NA
"Astragalus stella",1,TRUE,2662975,"Fabaceae","Astragalus","Annual","Non-Woody","Non-Woody","Annual",144,403625.393456203,"Accepted",2662975,"Astragalus stella",1892
"Astragalus stevenianus",1,FALSE,2663006,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Astragalus subuliformis",1,TRUE,2663130,"Fabaceae","Astragalus","Perennial",NA,"Non-Woody","Perennial",7,11515.4107724593,"Accepted",2663130,"Astragalus subuliformis",NA
"Astragalus sulcatus",2,TRUE,2663146,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",66,109867.298670515,"Accepted",2663146,"Astragalus sulcatus",NA
"Astragalus testiculatus",1,TRUE,2663331,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",169,330199.681857837,"Accepted",2663331,"Astragalus testiculatus",NA
"Astragalus tragacantha",2,TRUE,2663422,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",38,70977.6196332074,"Accepted",2663422,"Astragalus tragacantha",NA
"Astragalus turolensis",1,TRUE,2663539,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",25,78601.7089945409,"Accepted",2663539,"Astragalus turolensis",NA
"Astragalus utriger",3,TRUE,2663604,"Fabaceae","Astragalus","Perennial","Non-Woody","Non-Woody","Perennial",7,6922.93450732916,"Accepted",2663604,"Astragalus utriger",NA
"Astragalus varius",5,TRUE,2663634,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",247,492829.465886036,"Accepted",2663634,"Astragalus varius",NA
"Astragalus vesicarius",6,TRUE,2663684,"Fabaceae","Astragalus","Perennial",NA,"Non-Woody","Perennial",87,193430.481879046,"Accepted",2663684,"Astragalus vesicarius",NA
"Astragalus vesicarius subsp. vesicarius",1,TRUE,3242601,"Fabaceae","Astragalus",NA,NA,"Non-Woody","Perennial",87,193430.481879046,"Accepted",3242601,"Astragalus vesicarius subsp. vesicarius",NA
"Astragalus zingeri",1,TRUE,2663927,"Fabaceae","Astragalus","Perennial","Woody","Woody","Perennial",30,49845.2156792395,"Accepted",2663927,"Astragalus zingeri",NA
"Astranthium integrifolium",1,FALSE,3104158,"Asteraceae","Astranthium","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Astrantia carniolica",1,TRUE,2663950,"Apiaceae","Astrantia","Perennial","Non-Woody","Non-Woody","Perennial",7,11550.0478207768,"Accepted",2663950,"Astrantia carniolica",NA
"Astrantia major",17,TRUE,2663972,"Apiaceae","Astrantia","Perennial","Non-Woody","Non-Woody","Perennial",1238,2226035.36278831,"Accepted",2663972,"Astrantia major",1700
"Astrantia major subsp. major",1,TRUE,3262141,"Apiaceae","Astrantia",NA,NA,"Non-Woody","Perennial",1238,2226035.36278831,"Accepted",3262141,"Astrantia major subsp. major",NA
"Astrantia minor",4,TRUE,2663985,"Apiaceae","Astrantia","Perennial","Non-Woody","Non-Woody","Perennial",126,248692.445528198,"Accepted",2663985,"Astrantia minor",NA
"Astrodaucus littoralis",1,TRUE,2664064,"Apiaceae","Astrodaucus","Annual","Non-Woody","Non-Woody","Annual",22,28626.3233722486,"Accepted",2664064,"Astrodaucus littoralis",NA
"Astrodaucus orientalis",14,TRUE,2664065,"Apiaceae","Astrodaucus",NA,"Non-Woody","Non-Woody","Annual",6,8122.79285655034,"Accepted",2664065,"Astrodaucus orientalis",1847
"Astydamia latifolia",7,FALSE,2664279,"Apiaceae","Astydamia","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Asyneuma amplexicaule",1,FALSE,360673,"Campanulaceae","Asyneuma","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Asyneuma argutum",1,FALSE,360681,"Campanulaceae","Asyneuma","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Asyneuma canescens",6,TRUE,360693,"Campanulaceae","Asyneuma","Perennial","Non-Woody","Non-Woody","Perennial",81,188908.70759819,"Accepted",360693,"Asyneuma canescens",NA
"Asyneuma ekimianum",1,FALSE,360713,"Campanulaceae","Asyneuma","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Asyneuma giganteum",1,TRUE,360721,"Campanulaceae","Asyneuma","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Asyneuma limonifolium",4,TRUE,360736,"Campanulaceae","Asyneuma","Perennial","Non-Woody","Non-Woody","Perennial",33,65544.8971979798,"Accepted",360736,"Asyneuma limonifolium",NA
"Asyneuma rigidum",1,FALSE,360778,"Campanulaceae","Asyneuma","Perennial","Non-Woody","Non-Woody","Perennial",1,1734.68803583886,"Accepted",360778,"Asyneuma rigidum",NA
"Athamanta cretensis",7,TRUE,2664669,"Apiaceae","Athamanta","Perennial","Non-Woody","Non-Woody","Perennial",143,274783.313212337,"Accepted",2664669,"Athamanta cretensis",NA
"Athamanta macedonica",2,TRUE,2664706,"Apiaceae","Athamanta","Perennial","Non-Woody","Non-Woody","Perennial",7,12795.6253832229,"Accepted",2664706,"Athamanta macedonica",NA
"Athamanta macedonica subsp. albanica",1,TRUE,2664707,"Apiaceae","Athamanta",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Athamanta montana",1,FALSE,2664717,"Apiaceae","Athamanta","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Athamanta turbith",1,TRUE,2664745,"Apiaceae","Athamanta","Perennial","Non-Woody","Non-Woody","Perennial",10,19855.4323498942,"Accepted",2664745,"Athamanta turbith",NA
"Athamanta turbith subsp. hungarica",1,TRUE,2664747,"Apiaceae","Athamanta",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Athamanta vestita",1,TRUE,2664751,"Apiaceae","Athamanta",NA,NA,"Non-Woody","Perennial",1,2923.36412310033,"Accepted",2664751,"Athamanta vestita",NA
"Athyrium distentifolium",5,TRUE,3173148,"Aspleniaceae","Athyrium",NA,NA,"Non-Woody","Perennial",786,925146.688674243,"Accepted",3173148,"Athyrium distentifolium",NA
"Athyrium filix-femina",29,TRUE,3149492,"Aspleniaceae","Athyrium","Perennial","Non-Woody","Non-Woody","Perennial",3361,4834132.80519847,"Accepted",3149492,"Athyrium filix-femina",NA
"Atocion armeria",8,TRUE,2664863,"Caryophyllaceae","Atocion","Annual","Non-Woody","Non-Woody","Annual",811,1514815.32093415,"Accepted",2664863,"Atocion armeria",1718
"Atocion rupestre",10,TRUE,2664869,"Caryophyllaceae","Atocion","Perennial","Non-Woody","Non-Woody","Perennial",711,910885.861373635,"Accepted",2664869,"Atocion rupestre",NA
"Atractylis cancellata",1,TRUE,3040189,"Asteraceae","Atractylis","Annual","Non-Woody","Non-Woody","Annual",160,389006.410667952,"Accepted",3040189,"Atractylis cancellata",NA
"Atractylis carduus",1,FALSE,3040194,"Asteraceae","Atractylis","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Atractylis humilis",2,TRUE,3040209,"Asteraceae","Atractylis","Perennial","Non-Woody","Non-Woody","Perennial",109,305533.884622287,"Accepted",3040209,"Atractylis humilis",NA
"Atraphaxis billardierei",4,TRUE,2664927,"Polygonaceae","Atraphaxis",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Atraphaxis spinosa",1,TRUE,2664973,"Polygonaceae","Atraphaxis","Perennial","Woody","Woody","Perennial",8,19315.9731874671,"Accepted",2664973,"Atraphaxis spinosa",NA
"Atriplex cana",2,TRUE,2665118,"Amaranthaceae","Atriplex","Perennial","Woody","Woody","Perennial",9,17928.718997095,"Accepted",2665118,"Atriplex cana",NA
"Atriplex dimorphostegia",1,FALSE,2665227,"Amaranthaceae","Atriplex","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,1962
"Atriplex glabriuscula",5,TRUE,2665299,"Amaranthaceae","Atriplex","Annual","Non-Woody","Non-Woody","Annual",428,387969.595221423,"Accepted",2665299,"Atriplex glabriuscula",NA
"Atriplex glauca",9,TRUE,2665303,"Amaranthaceae","Atriplex","Perennial","Woody","Woody","Perennial",32,87582.4495602953,"Accepted",2665303,"Atriplex glauca",1864
"Atriplex halimus",67,TRUE,2665336,"Amaranthaceae","Atriplex","Perennial","Woody","Woody","Perennial",377,765866.445673347,"Accepted",2665336,"Atriplex halimus",1885
"Atriplex hortensis",20,TRUE,2665365,"Amaranthaceae","Atriplex","Annual","Non-Woody","Non-Woody","Annual",1067,1972619.1224448,"Accepted",2665365,"Atriplex hortensis",1752
"Atriplex laciniata",6,TRUE,2665407,"Amaranthaceae","Atriplex","Annual","Non-Woody","Non-Woody","Annual",296,342622.183953469,"Accepted",2665407,"Atriplex laciniata",1823
"Atriplex lanfrancoi",1,TRUE,2899331,"Amaranthaceae","Atriplex",NA,NA,"Non-Woody","Annual",1,319.064948414483,"Accepted",2899331,"Atriplex lanfrancoi",NA
"Atriplex littoralis",18,TRUE,2665459,"Amaranthaceae","Atriplex",NA,"Non-Woody","Non-Woody","Annual",591,655491.871283604,"Accepted",2665459,"Atriplex littoralis",1977
"Atriplex micrantha",1,TRUE,2665494,"Amaranthaceae","Atriplex","Annual","Non-Woody","Non-Woody","Annual",353,683809.488310978,"Accepted",2665494,"Atriplex micrantha",1920
"Atriplex mollis",1,TRUE,2665510,"Amaranthaceae","Atriplex","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Atriplex nudicaulis",1,TRUE,2665553,"Amaranthaceae","Atriplex","Annual","Non-Woody","Non-Woody","Annual",84,45656.7299200565,"Accepted",2665553,"Atriplex nudicaulis",NA
"Atriplex nummularia",1,FALSE,2665554,"Amaranthaceae","Atriplex","Perennial","Woody","Woody","Perennial",4,11441.0462935131,"Accepted",2665554,"Atriplex nummularia",NA
"Atriplex oblongifolia",8,TRUE,2665574,"Amaranthaceae","Atriplex","Annual","Non-Woody","Non-Woody","Annual",365,706621.979938834,"Accepted",2665574,"Atriplex oblongifolia",1850
"Atriplex patula",40,TRUE,2665629,"Amaranthaceae","Atriplex","Annual","Non-Woody","Non-Woody","Annual",2007,3342219.66485402,"Accepted",2665629,"Atriplex patula",1937
"Atriplex pedunculata",4,TRUE,2665655,"Amaranthaceae","Atriplex","Annual","Non-Woody","Non-Woody","Annual",128,155906.780687026,"Accepted",2665655,"Atriplex pedunculata",NA
"Atriplex portulacoides",41,TRUE,2665685,"Amaranthaceae","Atriplex","Perennial","Woody","Woody","Perennial",4608,7262557.46531584,"Accepted",2665685,"Atriplex portulacoides",NA
"Atriplex prostrata",27,TRUE,2665694,"Amaranthaceae","Atriplex","Annual","Non-Woody","Non-Woody","Annual",1915,3039250.14825679,"Accepted",2665694,"Atriplex prostrata",2009
"Atriplex prostrata subsp. calotheca",24,TRUE,2665698,"Amaranthaceae","Atriplex",NA,NA,"Non-Woody","Annual",11,11692.5746106799,"Accepted",2665698,"Atriplex prostrata subsp. calotheca",NA
"Atriplex rosea",4,TRUE,2665739,"Amaranthaceae","Atriplex","Annual","Non-Woody","Non-Woody","Annual",299,651107.772035269,"Accepted",2665739,"Atriplex rosea",1658
"Atriplex sagittata",17,TRUE,2665762,"Amaranthaceae","Atriplex","Annual","Non-Woody","Non-Woody","Annual",808,1486025.2930525,"Accepted",2665762,"Atriplex sagittata",1810
"Atriplex semibaccata",2,FALSE,2665777,"Amaranthaceae","Atriplex","Perennial","Woody","Woody","Perennial",18,36779.3031801373,"Accepted",2665777,"Atriplex semibaccata",1947
"Atriplex semilunaris",3,FALSE,2665787,"Amaranthaceae","Atriplex","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,1963
"Atriplex sibirica",1,FALSE,2665798,"Amaranthaceae","Atriplex","Annual","Non-Woody","Non-Woody","Annual",5,9983.47866037355,"Accepted",2665798,"Atriplex sibirica",1777
