"taxon_name","n","native_to_europe","wcvp_accepted_id","family","genus","LifeCycle","Woodiness","woodiness","lifecycle"
"Cyperus alternifolius subsp. flabelliformis",1,FALSE,235595,"Cyperaceae","Cyperus","Perennial","Non-Woody","Non-Woody","Perennial"
"Cyperus capitatus",2,TRUE,235982,"Cyperaceae","Cyperus","Perennial","Non-Woody","Non-Woody","Perennial"
"Cyperus conglomeratus",2,FALSE,236126,"Cyperaceae","Cyperus","Perennial","Non-Woody","Non-Woody","Perennial"
"Cyperus difformis",1,TRUE,236342,"Cyperaceae","Cyperus","Annual","Non-Woody","Non-Woody","Annual"
"Cyperus eragrostis",1,FALSE,236500,"Cyperaceae","Cyperus","Perennial","Non-Woody","Non-Woody","Perennial"
"Cyperus esculentus",5,TRUE,236532,"Cyperaceae","Cyperus","Perennial","Non-Woody","Non-Woody","Perennial"
"Cyperus flavescens",1,TRUE,236648,"Cyperaceae","Cyperus","Annual","Non-Woody","Non-Woody","Annual"
"Cyperus laevigatus",1,TRUE,237182,"Cyperaceae","Cyperus","Perennial","Non-Woody","Non-Woody","Perennial"
"Cyperus longus",15,TRUE,237327,"Cyperaceae","Cyperus","Perennial","Non-Woody","Non-Woody","Perennial"
"Cyperus papyrus",2,FALSE,237889,"Cyperaceae","Cyperus","Perennial","Non-Woody","Non-Woody","Perennial"
"Cyperus polystachyos",1,TRUE,238064,"Cyperaceae","Cyperus",NA,"Non-Woody","Non-Woody","Perennial"
"Cyperus rotundus",9,TRUE,238342,"Cyperaceae","Cyperus","Perennial","Non-Woody","Non-Woody","Perennial"
"Cyperus serotinus",2,TRUE,238503,"Cyperaceae","Cyperus","Perennial","Non-Woody","Non-Woody","Perennial"
"Cypripedium calceolus",1,TRUE,53948,"Orchidaceae","Cypripedium","Perennial","Non-Woody","Non-Woody","Perennial"
"Cypripedium guttatum",1,TRUE,54110,"Orchidaceae","Cypripedium","Perennial","Non-Woody","Non-Woody","Perennial"
"Cyrtomium falcatum",3,FALSE,3151696,"Polypodiaceae","Cyrtomium","Perennial","Non-Woody","Non-Woody","Perennial"
"Cystopteris alpina",1,TRUE,3147364,"Aspleniaceae","Cystopteris","Perennial","Non-Woody","Non-Woody","Perennial"
"Cystopteris fragilis",3,TRUE,3147368,"Aspleniaceae","Cystopteris","Perennial","Non-Woody","Non-Woody","Perennial"
"Cystopteris montana",3,TRUE,3147378,"Aspleniaceae","Cystopteris","Perennial","Non-Woody","Non-Woody","Perennial"
"Cytinus hypocistis",1,TRUE,2754461,"Cytinaceae","Cytinus","Perennial","Non-Woody","Non-Woody","Perennial"
"Cytisophyllum sessilifolium",18,TRUE,2754511,"Fabaceae","Cytisophyllum","Perennial","Woody","Woody","Perennial"
"Cytisus aeolicus",5,TRUE,2754529,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus arboreus",7,TRUE,2754552,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus balansae",17,TRUE,2754579,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus cantabricus",1,TRUE,2754613,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus commutatus",3,TRUE,2754634,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus decumbens",6,TRUE,2754646,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus decumbens subsp. pindicola",1,TRUE,2913222,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus filipes",5,FALSE,2754665,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus fontanesii",1,TRUE,2754669,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus grandiflorus",11,TRUE,2754689,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus malacitanus",1,TRUE,2754766,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus multiflorus",23,TRUE,2754783,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus nigricans",58,TRUE,2754790,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus oromediterraneus",20,TRUE,2754800,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus osyrioides",2,FALSE,2754802,"Fabaceae","Cytisus",NA,NA,"Woody","Perennial"
"Cytisus procumbens",10,TRUE,2754845,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus scoparius",271,TRUE,2754907,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus striatus",24,TRUE,2754935,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus supranubius",20,FALSE,2754946,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Cytisus villosus",14,TRUE,2754980,"Fabaceae","Cytisus","Perennial","Woody","Woody","Perennial"
"Daboecia cantabrica",4,TRUE,2755020,"Ericaceae","Daboecia","Perennial","Woody","Woody","Perennial"
"Dactylis glomerata",260,TRUE,406640,"Poaceae","Dactylis","Perennial","Non-Woody","Non-Woody","Perennial"
"Dactylis glomerata subsp. hispanica",7,TRUE,406668,"Poaceae","Dactylis",NA,NA,"Non-Woody","Perennial"
"Dactylis glomerata subsp. juncinella",1,TRUE,406675,"Poaceae","Dactylis",NA,NA,"Non-Woody","Perennial"
"Dactylis glomerata subsp. lobata",11,TRUE,406676,"Poaceae","Dactylis",NA,NA,"Non-Woody","Perennial"
"Dactylorhiza incarnata",4,TRUE,55332,"Orchidaceae","Dactylorhiza","Perennial","Non-Woody","Non-Woody","Perennial"
"Dactylorhiza maculata",7,TRUE,55410,"Orchidaceae","Dactylorhiza","Perennial","Non-Woody","Non-Woody","Perennial"
"Dactylorhiza maculata subsp. fuchsii",2,TRUE,55425,"Orchidaceae","Dactylorhiza","Perennial","Non-Woody","Non-Woody","Perennial"
"Dactylorhiza majalis",3,TRUE,55447,"Orchidaceae","Dactylorhiza","Perennial","Non-Woody","Non-Woody","Perennial"
"Dactylorhiza majalis subsp. lapponica",1,TRUE,55471,"Orchidaceae","Dactylorhiza","Perennial","Non-Woody","Non-Woody","Perennial"
"Dactylorhiza majalis subsp. praetermissa",1,TRUE,55484,"Orchidaceae","Dactylorhiza","Perennial","Non-Woody","Non-Woody","Perennial"
"Dactylorhiza sambucina",3,TRUE,55564,"Orchidaceae","Dactylorhiza","Perennial","Non-Woody","Non-Woody","Perennial"
"Dactylorhiza viridis",1,TRUE,55635,"Orchidaceae","Dactylorhiza","Perennial","Non-Woody","Non-Woody","Perennial"
"Dahlia atropurpurea",1,FALSE,3117609,"Asteraceae","Dahlia","Perennial",NA,"Non-Woody","Perennial"
"Dahlia coccinea",2,FALSE,2928726,"Asteraceae","Dahlia","Perennial","Non-Woody","Non-Woody","Perennial"
"Dahlia merckii",1,FALSE,3117633,"Asteraceae","Dahlia","Perennial","Non-Woody","Non-Woody","Perennial"
"Dahlia pinnata",16,FALSE,3117675,"Asteraceae","Dahlia","Perennial","Non-Woody","Non-Woody","Perennial"
"Damasonium alisma",1,TRUE,303908,"Alismataceae","Damasonium","Annual","Non-Woody","Non-Woody","Annual"
"Danthonia alpina",1,TRUE,406909,"Poaceae","Danthonia","Perennial","Non-Woody","Non-Woody","Perennial"
"Danthonia decumbens",10,TRUE,407014,"Poaceae","Danthonia","Perennial","Non-Woody","Non-Woody","Perennial"
"Daphne alpina",2,TRUE,2756814,"Thymelaeaceae","Daphne","Perennial","Woody","Woody","Perennial"
"Daphne blagayana",2,TRUE,2756864,"Thymelaeaceae","Daphne","Perennial","Woody","Woody","Perennial"
"Daphne cneorum",8,TRUE,2756911,"Thymelaeaceae","Daphne","Perennial","Woody","Woody","Perennial"
"Daphne gnidioides",1,TRUE,2756983,"Thymelaeaceae","Daphne","Perennial","Woody","Woody","Perennial"
"Daphne gnidium",23,TRUE,2756985,"Thymelaeaceae","Daphne","Perennial","Woody","Woody","Perennial"
"Daphne laureola",9,TRUE,2757056,"Thymelaeaceae","Daphne","Perennial","Woody","Woody","Perennial"
"Daphne mezereum",16,TRUE,2757105,"Thymelaeaceae","Daphne","Perennial","Woody","Woody","Perennial"
"Daphne odora",1,FALSE,2757136,"Thymelaeaceae","Daphne","Perennial","Woody","Woody","Perennial"
"Daphne oleoides",3,TRUE,2757146,"Thymelaeaceae","Daphne","Perennial","Woody","Woody","Perennial"
"Daphne pontica",1,TRUE,2757197,"Thymelaeaceae","Daphne","Perennial","Woody","Woody","Perennial"
"Daphne sericea",3,TRUE,2757237,"Thymelaeaceae","Daphne","Perennial","Woody","Woody","Perennial"
"Daphne striata",7,TRUE,2757257,"Thymelaeaceae","Daphne","Perennial","Woody","Woody","Perennial"
"Dasiphora fruticosa",28,TRUE,2947910,"Rosaceae","Dasiphora",NA,NA,NA,NA
"Dasypyrum villosum",6,TRUE,407383,"Poaceae","Dasypyrum","Annual","Non-Woody","Non-Woody","Annual"
"Datisca cannabina",2,TRUE,2757744,"Datiscaceae","Datisca","Perennial","Non-Woody","Non-Woody","Perennial"
"Datura ferox",1,FALSE,2757788,"Solanaceae","Datura","Annual","Non-Woody","Non-Woody","Annual"
"Datura innoxia",6,FALSE,2757799,"Solanaceae","Datura",NA,NA,"Non-Woody","Annual"
"Datura metel",3,FALSE,2757816,"Solanaceae","Datura","Annual","Non-Woody","Non-Woody","Annual"
"Datura quercifolia",1,FALSE,2757838,"Solanaceae","Datura","Annual","Non-Woody","Non-Woody","Annual"
"Datura stramonium",31,FALSE,2757848,"Solanaceae","Datura","Annual","Non-Woody","Non-Woody","Annual"
"Daucus carota",177,TRUE,2757936,"Apiaceae","Daucus","Perennial","Non-Woody","Non-Woody","Perennial"
"Daucus carota subsp. hispanicus",1,TRUE,2757953,"Apiaceae","Daucus",NA,NA,"Non-Woody","Annual"
"Daucus carota subsp. maximus",10,TRUE,2757961,"Apiaceae","Daucus",NA,NA,"Non-Woody","Annual"
"Daucus carota subsp. sativus",5,TRUE,2757967,"Apiaceae","Daucus",NA,NA,"Non-Woody","Annual"
"Daucus crinitus",1,TRUE,2757976,"Apiaceae","Daucus","Perennial","Non-Woody","Non-Woody","Perennial"
"Daucus decipiens",1,FALSE,3009156,"Apiaceae","Daucus",NA,NA,"Non-Woody","Annual"
"Daucus glaber",1,FALSE,2758013,"Apiaceae","Daucus",NA,NA,"Non-Woody","Annual"
"Daucus guttatus",3,TRUE,2758027,"Apiaceae","Daucus","Annual","Non-Woody","Non-Woody","Annual"
"Daucus guttatus subsp. zahariadii",1,TRUE,2758029,"Apiaceae","Daucus",NA,NA,"Non-Woody","Annual"
"Daucus muricatus",4,TRUE,2758086,"Apiaceae","Daucus","Annual","Non-Woody","Non-Woody","Annual"
"Daucus pumilus",1,TRUE,2758111,"Apiaceae","Daucus","Annual","Non-Woody","Non-Woody","Annual"
"Davallia canariensis",1,TRUE,3153385,"Polypodiaceae","Davallia",NA,"Non-Woody","Non-Woody",NA
"Daveaua anthemoides",1,TRUE,3112406,"Asteraceae","Daveaua","Annual","Non-Woody","Non-Woody","Annual"
"Delairea odorata",2,FALSE,3086686,"Asteraceae","Delairea","Perennial","Non-Woody","Non-Woody","Perennial"
"Delonix regia",4,FALSE,2759139,"Fabaceae","Delonix","Perennial","Woody","Woody","Perennial"
"Delosperma cooperi",2,FALSE,2759189,"Aizoaceae","Delosperma","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium ajacis",14,TRUE,2759384,"Ranunculaceae","Delphinium",NA,NA,"Non-Woody","Perennial"
"Delphinium albocoeruleum",1,FALSE,2759391,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium austriacum",1,TRUE,2759442,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium barbatum",1,FALSE,2759460,"Ranunculaceae","Delphinium","Annual","Non-Woody","Non-Woody","Annual"
"Delphinium bicolor",1,FALSE,2759478,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium brachycentrum",1,FALSE,2759508,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium bulleyanum",1,FALSE,2759522,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium californicum",2,FALSE,2759536,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium camptocarpum",1,FALSE,2759548,"Ranunculaceae","Delphinium","Annual","Non-Woody","Non-Woody","Annual"
"Delphinium carolinianum",1,FALSE,2759562,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium carolinianum subsp. virescens",1,FALSE,2759569,"Ranunculaceae","Delphinium",NA,NA,"Non-Woody","Perennial"
"Delphinium cashmerianum",3,FALSE,2759571,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium caucasicum",2,FALSE,2759572,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium consolida",36,TRUE,2759622,"Ranunculaceae","Delphinium","Annual","Non-Woody","Non-Woody","Annual"
"Delphinium consolida subsp. paniculatum",4,TRUE,2587660,"Ranunculaceae","Delphinium",NA,NA,"Non-Woody","Perennial"
"Delphinium corymbosum",1,FALSE,2759626,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium cuneatum",4,TRUE,2759635,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium dasystachyon",1,FALSE,2759652,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium delavayi",1,FALSE,2759673,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium denudatum",1,FALSE,2759678,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium dictyocarpum",1,TRUE,2759707,"Ranunculaceae","Delphinium",NA,NA,"Non-Woody","Perennial"
"Delphinium dubium",1,TRUE,2759703,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium elatum",14,TRUE,2759714,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium exaltatum",3,FALSE,2759755,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium fissum",4,TRUE,2759773,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium flexuosum",2,FALSE,2759785,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium foetidum",2,FALSE,2759789,"Ranunculaceae","Delphinium",NA,NA,"Non-Woody","Perennial"
"Delphinium formosum",2,FALSE,2759791,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium grandiflorum",2,FALSE,2759830,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium halteratum",2,TRUE,2759858,"Ranunculaceae","Delphinium",NA,"Non-Woody","Non-Woody","Perennial"
"Delphinium hispanicum",13,TRUE,2759891,"Ranunculaceae","Delphinium",NA,NA,"Non-Woody","Perennial"
"Delphinium laxiflorum",1,FALSE,2759976,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium maackianum",1,FALSE,2760017,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium middendorffii",2,TRUE,2760066,"Ranunculaceae","Delphinium",NA,NA,"Non-Woody","Perennial"
"Delphinium montanum",2,TRUE,2760078,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium nudicaule",2,FALSE,2760122,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium oxysepalum",5,TRUE,2760170,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium peregrinum",1,TRUE,2760231,"Ranunculaceae","Delphinium","Annual","Non-Woody","Non-Woody","Annual"
"Delphinium retropilosum",1,FALSE,2760319,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium scopulorum",1,FALSE,2760358,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium speciosum",1,FALSE,2760404,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium szowitsianum",2,FALSE,2760442,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium tatsienense",2,FALSE,2760455,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium triste",1,FALSE,2760504,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium trolliifolium",1,FALSE,2760505,"Ranunculaceae","Delphinium","Perennial","Non-Woody","Non-Woody","Perennial"
"Delphinium verdunense",1,TRUE,2760547,"Ranunculaceae","Delphinium","Annual","Non-Woody","Non-Woody","Annual"
"Dendrocalamus asper",1,FALSE,407421,"Poaceae","Dendrocalamus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dennstaedtia punctilobula",1,FALSE,3143728,"Dennstaedtiaceae","Dennstaedtia","Perennial","Non-Woody","Non-Woody","Perennial"
"Deschampsia cespitosa",143,TRUE,407579,"Poaceae","Deschampsia","Perennial","Non-Woody","Non-Woody","Perennial"
"Deschampsia media",1,TRUE,407766,"Poaceae","Deschampsia","Perennial","Non-Woody","Non-Woody","Perennial"
"Deschampsia setacea",2,TRUE,407815,"Poaceae","Deschampsia","Perennial","Non-Woody","Non-Woody","Perennial"
"Descurainia bourgaeana",4,FALSE,2761712,"Brassicaceae","Descurainia","Perennial",NA,"Non-Woody","Perennial"
"Descurainia gilva",2,FALSE,2761737,"Brassicaceae","Descurainia","Perennial","Non-Woody","Non-Woody","Perennial"
"Descurainia gonzalezii",2,FALSE,2761741,"Brassicaceae","Descurainia","Perennial",NA,"Non-Woody","Perennial"
"Descurainia lemsii",1,FALSE,2761770,"Brassicaceae","Descurainia",NA,"Non-Woody","Non-Woody","Perennial"
"Descurainia millefolia",5,FALSE,2761784,"Brassicaceae","Descurainia","Perennial","Woody","Woody","Perennial"
"Descurainia sophia",80,TRUE,2761851,"Brassicaceae","Descurainia","Annual","Non-Woody","Non-Woody","Annual"
"Descurainia tanacetifolia",3,TRUE,2761861,"Brassicaceae","Descurainia","Perennial","Non-Woody","Non-Woody","Perennial"
"Deutzia gracilis",1,FALSE,2763250,"Hydrangeaceae","Deutzia","Perennial","Woody","Woody","Perennial"
"Deutzia parviflora",1,FALSE,2763315,"Hydrangeaceae","Deutzia","Perennial","Woody","Woody","Perennial"
"Deutzia scabra",2,FALSE,2763337,"Hydrangeaceae","Deutzia","Perennial","Woody","Woody","Perennial"
"Dianthus algetanus subsp. turolensis",1,TRUE,2763774,"Caryophyllaceae","Dianthus",NA,NA,"Non-Woody","Perennial"
"Dianthus anticarius",1,TRUE,2763801,"Caryophyllaceae","Dianthus","Perennial",NA,"Non-Woody","Perennial"
"Dianthus arenarius",10,TRUE,2763808,"Caryophyllaceae","Dianthus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dianthus arenarius subsp. pseudoserotinus",1,TRUE,2763814,"Caryophyllaceae","Dianthus",NA,NA,"Non-Woody","Perennial"
"Dianthus armeria",10,TRUE,2763820,"Caryophyllaceae","Dianthus","Annual","Non-Woody","Non-Woody","Annual"
"Dianthus barbatus",24,TRUE,2763865,"Caryophyllaceae","Dianthus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dianthus benearnensis",1,TRUE,2763876,"Caryophyllaceae","Dianthus","Perennial",NA,"Non-Woody","Perennial"
"Dianthus bessarabicus",1,TRUE,2763880,"Caryophyllaceae","Dianthus","Perennial",NA,"Non-Woody","Perennial"
"Dianthus borbasii",1,TRUE,2763897,"Caryophyllaceae","Dianthus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dianthus broteri",1,TRUE,2763927,"Caryophyllaceae","Dianthus",NA,NA,"Non-Woody","Perennial"
"Dianthus campestris",2,TRUE,2763956,"Caryophyllaceae","Dianthus","Perennial",NA,"Non-Woody","Perennial"
"Dianthus capitatus",4,TRUE,2763966,"Caryophyllaceae","Dianthus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dianthus capitatus subsp. andrzejowskianus",1,TRUE,2763968,"Caryophyllaceae","Dianthus",NA,NA,"Non-Woody","Perennial"
"Dianthus carthusianorum",48,TRUE,2763976,"Caryophyllaceae","Dianthus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dianthus carthusianorum subsp. latifolius",1,TRUE,2763989,"Caryophyllaceae","Dianthus",NA,NA,"Non-Woody","Perennial"
"Dianthus caryophyllus",46,TRUE,2764005,"Caryophyllaceae","Dianthus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dianthus chinensis",12,TRUE,2764027,"Caryophyllaceae","Dianthus",NA,"Non-Woody","Non-Woody","Perennial"
"Dianthus collinus",1,TRUE,2764079,"Caryophyllaceae","Dianthus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dianthus corymbosus",2,TRUE,2764098,"Caryophyllaceae","Dianthus","Annual","Non-Woody","Non-Woody","Annual"
"Dianthus costae",1,TRUE,2764102,"Caryophyllaceae","Dianthus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dianthus crinitus",3,FALSE,2764116,"Caryophyllaceae","Dianthus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dianthus cruentus",3,TRUE,2764128,"Caryophyllaceae","Dianthus","Perennial",NA,"Non-Woody","Perennial"
"Dianthus deltoides",14,TRUE,2764144,"Caryophyllaceae","Dianthus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dianthus elegans",1,FALSE,2764176,"Caryophyllaceae","Dianthus","Perennial",NA,"Non-Woody","Perennial"
"Dianthus ferrugineus",3,TRUE,2764205,"Caryophyllaceae","Dianthus","Perennial",NA,"Non-Woody","Perennial"
"Dianthus floribundus",2,FALSE,2764222,"Caryophyllaceae","Dianthus","Perennial",NA,"Non-Woody","Perennial"
"Dianthus furcatus",1,TRUE,2764239,"Caryophyllaceae","Dianthus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dianthus giganteiformis subsp. pontederae",4,TRUE,2764271,"Caryophyllaceae","Dianthus",NA,NA,"Non-Woody","Perennial"
"Dianthus giganteus",2,TRUE,2764272,"Caryophyllaceae","Dianthus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dianthus graniticus",4,TRUE,2764304,"Caryophyllaceae","Dianthus","Perennial",NA,"Non-Woody","Perennial"
"Dianthus gratianopolitanus",3,TRUE,2764306,"Caryophyllaceae","Dianthus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dianthus haematocalyx",1,TRUE,2764321,"Caryophyllaceae","Dianthus","Perennial",NA,"Non-Woody","Perennial"
"Dianthus henteri",1,TRUE,2764340,"Caryophyllaceae","Dianthus","Perennial",NA,"Non-Woody","Perennial"
"Dianthus hyssopifolius",4,TRUE,2764376,"Caryophyllaceae","Dianthus","Perennial","Non-Woody","Non-Woody","Perennial"
"Dianthus hyssopifolius subsp. gallicus",2,TRUE,2764377,"Caryophyllaceae","Dianthus",NA,NA,"Non-Woody","Perennial"
"Dianthus integer subsp. minutiflorus",1,TRUE,2764393,"Caryophyllaceae","Dianthus",NA,NA,"Non-Woody","Perennial"
"Dianthus langeanus",2,TRUE,2764458,"Caryophyllaceae","Dianthus","Perennial",NA,"Non-Woody","Perennial"
"Dianthus legionensis",1,TRUE,2764469,"Caryophyllaceae","Dianthus","Perennial",NA,"Non-Woody","Perennial"
